customer_id,age,state,account_type,monthly_income_bracket,avg_monthly_balance,num_transactions_month,mobile_app_logins,customer_support_calls,preferred_channel,tenure_months,credit_score,churn
16288,44,Anambra,Savings,50k-150k,39737.42,26,11,0,Mobile App,49,513.0,1
16289,22,Akwa Ibom,Savings,150k-300k,1148638.29,26,19,2,Mobile App,66,585.0,1
16290,65,Taraba,Current,<50k,32002.94,22,16,1,Mobile App,114,713.0,1
16291,46,Kebbi,Savings,150k-300k,375079.64,26,13,2,ATM,17,498.0,0
16292,52,Jigawa,Current,50k-150k,377680.45,17,22,0,Branch,80,468.0,1
16293,50,Taraba,Current,150k-300k,53568.61,29,14,1,USSD,29,550.0,0
16294,49,Edo,Savings,150k-300k,16082.78,21,18,1,USSD,96,653.0,1
16295,38,Nasarawa,Savings,50k-150k,46535.48,21,22,2,Mobile App,63,430.0,0
16296,27,Kebbi,Savings,300k-600k,90381.27,22,15,0,ATM,89,691.0,0
16297,59,Kaduna,Savings,150k-300k,114848.58,28,17,0,Mobile App,42,545.0,0
16298,33,Zamfara,Current,50k-150k,204421.96,28,18,3,USSD,68,494.0,1
16299,28,Bayelsa,Savings,<50k,185008.44,29,16,3,Mobile App,38,416.0,1
16300,36,Katsina,Savings,<50k,277606.65,32,14,3,USSD,47,624.0,1
16301,69,Katsina,Savings,<50k,239741.35,30,15,1,Mobile App,17,545.0,0
16302,30,Rivers,Savings,300k-600k,4945.13,22,23,2,Mobile App,73,575.0,1
16303,32,Plateau,Current,<50k,289696.75,33,10,3,Mobile App,48,479.0,1
16304,59,Katsina,Savings,>600k,161248.36,21,15,0,Branch,42,531.0,0
16305,53,Oyo,Current,50k-150k,576130.62,22,20,1,Branch,100,516.0,0
16306,49,Akwa Ibom,Current,<50k,66791.95,34,19,0,Branch,87,551.0,1
16307,36,Katsina,Business,300k-600k,83301.73,24,22,1,Mobile App,74,500.0,0
16308,32,Borno,Current,300k-600k,91603.48,32,16,2,Mobile App,36,422.0,1
16309,55,Kebbi,Current,50k-150k,204687.6,29,16,1,Mobile App,35,806.0,1
16310,39,Kwara,Savings,50k-150k,82330.5,17,19,2,Mobile App,70,437.0,1
16311,66,Abia,Current,300k-600k,73632.97,29,15,2,Mobile App,19,576.0,1
16312,30,Adamawa,Savings,50k-150k,40503.41,23,19,1,Mobile App,69,401.0,1
16313,37,Delta,Savings,50k-150k,85397.49,27,18,1,USSD,32,380.0,1
16314,66,FCT,Savings,300k-600k,247423.31,27,11,3,Mobile App,96,569.0,1
16315,32,Oyo,Current,<50k,75831.46,24,27,2,ATM,94,576.0,0
16316,24,Lagos,Savings,300k-600k,259994.33,23,13,0,Mobile App,92,674.0,1
16317,39,Rivers,Current,300k-600k,108747.37,21,23,2,Mobile App,44,596.0,0
16318,60,Oyo,Savings,<50k,250240.79,27,17,0,Mobile App,80,547.0,1
16319,67,Enugu,Savings,150k-300k,433470.88,27,21,3,Branch,88,475.0,1
16320,37,Akwa Ibom,Current,50k-150k,7416.29,32,18,1,Mobile App,56,695.0,1
16321,36,Nasarawa,Business,50k-150k,87300.02,24,12,1,Mobile App,89,644.0,0
16322,44,Benue,Business,150k-300k,94266.94,25,18,1,USSD,97,448.0,0
16323,25,Jigawa,Savings,50k-150k,170492.03,29,26,2,Mobile App,91,563.0,0
16324,35,Ogun,Savings,150k-300k,140826.92,27,20,0,Branch,28,573.0,0
16325,27,Kwara,Savings,50k-150k,231201.5,22,16,2,Mobile App,112,529.0,0
16326,67,Rivers,Savings,150k-300k,1119.38,22,14,1,Mobile App,45,629.0,1
16327,66,Adamawa,Savings,50k-150k,508094.88,23,15,2,Branch,100,635.0,1
16328,58,Ebonyi,Savings,<50k,172295.29,23,18,1,USSD,71,543.0,0
16329,52,Taraba,Business,<50k,222278.25,24,12,1,Mobile App,9,535.0,0
16330,32,Taraba,Current,150k-300k,87575.88,25,17,1,Mobile App,39,695.0,1
16331,40,Benue,Savings,50k-150k,53897.52,20,18,1,Mobile App,37,644.0,1
16332,29,Delta,Current,50k-150k,232482.96,30,21,2,Mobile App,103,567.0,1
16333,66,Nasarawa,Savings,50k-150k,430726.06,26,22,1,Mobile App,30,413.0,1
16334,44,Adamawa,Savings,>600k,42638.22,20,22,1,Mobile App,89,591.0,0
16335,23,Oyo,Savings,150k-300k,635223.19,27,12,2,USSD,83,623.0,0
16336,41,Jigawa,Current,150k-300k,41853.9,24,20,1,Mobile App,65,312.0,1
16337,39,Osun,Savings,150k-300k,137072.06,20,18,3,Mobile App,5,583.0,1
16338,26,Kaduna,Savings,150k-300k,68671.78,36,17,1,Mobile App,31,522.0,0
16339,27,Yobe,Savings,<50k,198835.92,20,21,1,Mobile App,63,540.0,0
16340,20,Jigawa,Current,<50k,23658.87,23,20,1,Mobile App,89,478.0,1
16341,23,Kogi,Savings,150k-300k,238.93,21,13,1,Mobile App,15,547.0,0
16342,43,Nasarawa,Savings,<50k,298597.29,16,15,0,USSD,103,685.0,0
16343,62,Katsina,Business,<50k,351603.43,30,19,1,Mobile App,39,520.0,0
16344,31,Imo,Business,50k-150k,141309.74,29,20,2,Branch,81,647.0,1
16345,53,Nasarawa,Current,50k-150k,130384.73,24,12,2,Mobile App,118,487.0,1
16346,59,Gombe,Business,50k-150k,13658.57,17,23,4,Mobile App,30,628.0,1
16347,36,FCT,Current,<50k,369571.55,25,14,1,USSD,104,560.0,0
16348,65,Gombe,Savings,50k-150k,318821.82,22,22,0,Mobile App,53,592.0,0
16349,56,Gombe,Current,<50k,351858.43,35,21,1,Mobile App,62,561.0,1
16350,40,Kaduna,Current,50k-150k,53577.65,21,21,0,Mobile App,82,618.0,0
16351,22,FCT,Current,150k-300k,161886.31,24,16,1,Mobile App,34,329.0,0
16352,61,Abia,Savings,150k-300k,350273.13,22,14,0,Mobile App,2,432.0,0
16353,32,Sokoto,Savings,150k-300k,69358.47,20,17,0,Mobile App,20,598.0,1
16354,47,Akwa Ibom,Current,<50k,404972.19,28,16,2,Mobile App,34,376.0,1
16355,50,Kogi,Current,150k-300k,201634.69,15,9,1,ATM,6,512.0,1
16356,55,Kebbi,Current,150k-300k,113015.41,25,23,1,Mobile App,52,555.0,1
16357,36,Ogun,Savings,50k-150k,100127.03,26,15,5,Mobile App,8,485.0,0
16358,22,Anambra,Business,150k-300k,317257.82,21,19,2,Mobile App,50,498.0,0
16359,26,Yobe,Current,150k-300k,534122.17,28,33,0,Mobile App,79,584.0,0
16360,24,Abia,Savings,50k-150k,4870.1,22,20,1,USSD,70,651.0,1
16361,41,Anambra,Current,>600k,16969.01,26,26,2,USSD,104,474.0,1
16362,58,Lagos,Current,<50k,532831.01,31,21,2,Mobile App,82,508.0,1
16363,33,Osun,Current,<50k,478659.44,27,20,3,Mobile App,60,494.0,0
16364,54,Kogi,Current,50k-150k,470441.65,28,12,4,Mobile App,43,342.0,0
16365,27,Kwara,Current,50k-150k,834607.15,25,27,3,USSD,107,573.0,1
16366,38,Kebbi,Savings,300k-600k,381155.27,17,14,1,ATM,85,644.0,1
16367,38,Enugu,Savings,>600k,16767.08,34,21,0,Mobile App,69,651.0,0
16368,64,Borno,Savings,>600k,136909.86,19,18,2,Mobile App,56,482.0,1
16369,32,Imo,Savings,>600k,158996.33,31,15,0,Mobile App,80,447.0,1
16370,30,Yobe,Savings,300k-600k,389647.29,35,24,3,Mobile App,40,562.0,0
16371,69,Lagos,Current,50k-150k,272778.59,36,16,2,Mobile App,46,635.0,1
16372,67,Niger,Current,150k-300k,578524.76,24,20,1,Mobile App,24,574.0,0
16373,24,Benue,Current,<50k,10187.9,29,20,1,Mobile App,20,586.0,0
16374,57,Nasarawa,Savings,<50k,8235.5,31,21,3,Mobile App,86,663.0,0
16375,25,Niger,Business,300k-600k,540053.59,25,20,0,Mobile App,26,493.0,0
16376,60,Niger,Savings,50k-150k,348431.89,15,14,1,Mobile App,9,540.0,0
16377,58,Oyo,Current,50k-150k,411942.95,32,23,0,Mobile App,4,707.0,0
16378,55,Adamawa,Savings,<50k,514083.13,16,13,2,USSD,59,542.0,1
16379,69,Cross River,Current,50k-150k,261716.25,25,21,0,ATM,66,446.0,1
16380,19,Ebonyi,Savings,150k-300k,223478.2,24,13,2,Branch,97,500.0,0
16381,54,Gombe,Current,300k-600k,44429.37,26,13,0,USSD,116,476.0,0
16382,39,Edo,Current,50k-150k,126134.26,23,15,2,Mobile App,68,592.0,0
16383,21,Yobe,Savings,150k-300k,549189.59,24,21,1,USSD,23,479.0,1
16384,69,Imo,Savings,150k-300k,80811.22,31,12,3,USSD,64,584.0,1
16385,64,Rivers,Current,50k-150k,95219.97,19,16,0,Branch,12,494.0,0
16386,24,Kaduna,Current,50k-150k,31171.37,17,16,1,USSD,100,369.0,1
16387,18,Kebbi,Current,150k-300k,166801.11,26,22,1,USSD,9,588.0,1
16388,36,Imo,Savings,50k-150k,44713.33,25,13,0,Mobile App,50,573.0,1
16389,47,Benue,Savings,50k-150k,246141.11,22,16,1,USSD,100,607.0,1
16390,67,Bauchi,Savings,50k-150k,450512.46,30,18,0,ATM,53,499.0,0
16391,19,Sokoto,Business,<50k,632238.4,26,15,1,USSD,34,490.0,0
16392,30,Plateau,Current,50k-150k,175212.76,20,22,2,Branch,67,596.0,0
16393,45,Kebbi,Savings,300k-600k,44848.59,22,16,0,Mobile App,22,697.0,1
16394,31,Akwa Ibom,Current,50k-150k,313229.74,19,16,1,Branch,29,561.0,0
16395,20,Delta,Savings,150k-300k,15484.28,25,11,1,Mobile App,42,598.0,0
16396,33,Ebonyi,Savings,300k-600k,243752.69,27,14,0,Mobile App,28,531.0,1
16397,42,Kogi,Savings,>600k,201468.81,28,24,2,USSD,114,421.0,1
16398,63,Jigawa,Current,300k-600k,71132.54,20,16,3,Mobile App,44,647.0,1
16399,64,Nasarawa,Current,<50k,368265.91,27,18,3,ATM,113,642.0,1
16400,20,Ondo,Savings,<50k,37288.02,30,22,2,USSD,103,624.0,0
16401,51,Katsina,Savings,150k-300k,502449.39,27,20,2,Mobile App,98,544.0,1
16402,20,Oyo,Savings,150k-300k,43336.51,29,14,2,Mobile App,119,614.0,0
16403,58,Plateau,Savings,300k-600k,131515.48,16,27,0,Mobile App,35,640.0,0
16404,46,Ekiti,Savings,150k-300k,378686.32,29,25,1,USSD,98,706.0,1
16405,57,Delta,Current,50k-150k,83033.08,26,21,0,Branch,58,649.0,1
16406,36,Sokoto,Savings,150k-300k,653124.51,20,25,0,USSD,43,566.0,0
16407,37,Katsina,Savings,150k-300k,143408.63,32,11,0,Mobile App,110,442.0,0
16408,38,Enugu,Current,300k-600k,97900.69,27,17,0,Branch,117,574.0,0
16409,37,Borno,Business,50k-150k,109219.61,33,18,1,USSD,19,583.0,1
16410,45,Borno,Business,<50k,19354.31,23,19,1,Mobile App,14,624.0,0
16411,64,Ondo,Current,<50k,82690.0,25,16,0,Mobile App,9,682.0,0
16412,44,Delta,Savings,<50k,61731.82,17,15,0,Mobile App,15,551.0,0
16413,61,Enugu,Savings,300k-600k,8105.52,29,10,3,ATM,66,749.0,1
16414,63,Enugu,Savings,50k-150k,604326.63,30,23,0,Mobile App,100,402.0,1
16415,67,Bayelsa,Current,50k-150k,82290.94,26,16,0,Mobile App,23,598.0,0
16416,42,Taraba,Current,150k-300k,56223.84,32,22,1,Mobile App,104,488.0,1
16417,19,Jigawa,Savings,50k-150k,344327.56,24,20,2,Mobile App,79,388.0,0
16418,60,Kebbi,Savings,150k-300k,27749.13,22,13,2,USSD,4,542.0,0
16419,41,Ondo,Savings,300k-600k,284830.8,20,22,4,USSD,87,429.0,1
16420,50,Gombe,Current,150k-300k,447386.47,24,17,1,Branch,64,545.0,1
16421,36,Zamfara,Savings,>600k,72929.62,24,17,0,Mobile App,112,563.0,1
16422,43,Zamfara,Savings,150k-300k,208324.08,29,18,4,Mobile App,85,661.0,0
16423,63,Cross River,Savings,50k-150k,75877.79,27,14,2,Mobile App,49,424.0,0
16424,58,Yobe,Business,150k-300k,146553.78,24,12,1,USSD,6,642.0,0
16425,20,Kaduna,Current,<50k,67048.92,20,10,1,Mobile App,53,569.0,1
16426,44,Jigawa,Current,300k-600k,107067.58,28,17,2,USSD,37,653.0,0
16427,31,Kaduna,Savings,150k-300k,214075.48,22,13,0,Mobile App,114,521.0,0
16428,37,Anambra,Business,50k-150k,183032.63,29,16,2,Mobile App,104,440.0,1
16429,52,Katsina,Savings,300k-600k,10382.79,28,12,2,Mobile App,13,450.0,1
16430,40,Ekiti,Savings,<50k,125390.9,26,14,1,USSD,33,444.0,1
16431,42,Ebonyi,Current,50k-150k,24977.03,24,16,1,USSD,97,603.0,1
16432,21,Sokoto,Savings,150k-300k,85205.45,29,19,0,ATM,101,693.0,0
16433,19,Ondo,Savings,150k-300k,449804.09,28,13,2,Mobile App,84,509.0,1
16434,19,Borno,Savings,<50k,2231.1,26,14,1,Mobile App,69,617.0,1
16435,42,Katsina,Savings,<50k,63232.3,19,12,1,Mobile App,6,423.0,1
16436,64,Kaduna,Current,300k-600k,163426.51,17,18,0,Branch,97,576.0,1
16437,40,Benue,Current,50k-150k,77083.89,22,26,1,Branch,14,620.0,0
16438,38,Sokoto,Savings,50k-150k,185475.45,22,19,3,Mobile App,59,430.0,0
16439,62,Ebonyi,Savings,>600k,128381.84,14,21,1,USSD,31,542.0,0
16440,42,Oyo,Savings,50k-150k,116763.6,24,21,0,ATM,22,624.0,1
16441,44,Yobe,Savings,50k-150k,299661.69,31,18,5,Mobile App,58,300.0,1
16442,69,Katsina,Savings,50k-150k,36229.25,21,16,0,Mobile App,68,680.0,1
16443,28,FCT,Current,<50k,233511.41,20,13,0,USSD,16,592.0,1
16444,31,Delta,Business,150k-300k,215791.6,22,17,0,Mobile App,85,625.0,0
16445,34,Oyo,Savings,<50k,375195.42,23,16,1,USSD,6,523.0,0
16446,32,Kaduna,Current,50k-150k,79305.6,26,17,1,Mobile App,82,405.0,1
16447,63,Nasarawa,Savings,50k-150k,233826.86,22,19,1,Mobile App,66,608.0,0
16448,68,Rivers,Business,<50k,238756.26,20,17,1,Mobile App,97,553.0,0
16449,48,Taraba,Savings,50k-150k,129887.45,29,18,1,Mobile App,64,563.0,1
16450,51,Plateau,Savings,150k-300k,116127.01,26,21,2,ATM,60,658.0,0
16451,53,Ondo,Savings,50k-150k,245467.04,17,19,1,USSD,79,629.0,1
16452,57,Niger,Savings,<50k,126352.4,31,14,1,Mobile App,15,733.0,0
16453,61,Anambra,Savings,150k-300k,38799.93,31,15,2,Mobile App,116,574.0,0
16454,30,Katsina,Savings,50k-150k,337591.41,28,18,2,Mobile App,105,498.0,1
16455,35,Borno,Current,>600k,45561.17,24,22,1,Mobile App,22,543.0,0
16456,34,Adamawa,Current,300k-600k,40921.31,23,22,0,USSD,69,597.0,0
16457,62,Ogun,Savings,50k-150k,267426.45,29,17,1,USSD,23,651.0,0
16458,61,Taraba,Savings,50k-150k,52555.06,34,23,3,Mobile App,33,428.0,1
16459,56,Zamfara,Savings,<50k,52827.32,30,14,0,USSD,31,561.0,0
16460,45,Kebbi,Business,<50k,225261.45,18,11,1,Mobile App,62,705.0,0
16461,43,Borno,Current,150k-300k,11905.74,29,14,0,Mobile App,54,538.0,0
16462,65,Kwara,Savings,50k-150k,50229.28,21,20,1,Mobile App,52,644.0,1
16463,31,Borno,Savings,50k-150k,115352.12,28,23,2,USSD,16,604.0,1
16464,54,Bauchi,Current,50k-150k,67319.71,17,17,0,Mobile App,10,646.0,1
16465,28,Abia,Business,50k-150k,205959.83,21,13,1,Mobile App,114,487.0,1
16466,49,Kebbi,Current,50k-150k,18190.08,19,19,0,Branch,99,488.0,1
16467,41,Delta,Savings,<50k,103663.23,23,21,1,Mobile App,92,562.0,0
16468,48,Adamawa,Current,50k-150k,232074.2,25,17,2,USSD,20,422.0,1
16469,57,Kebbi,Savings,<50k,295584.81,12,24,0,USSD,26,536.0,1
16470,58,Ekiti,Savings,50k-150k,303045.24,27,13,2,Mobile App,88,583.0,0
16471,67,Ondo,Savings,150k-300k,113322.13,16,17,1,Mobile App,25,721.0,0
16472,25,Oyo,Business,<50k,75089.23,23,18,0,Mobile App,39,596.0,0
16473,56,Kaduna,Savings,<50k,226673.68,23,14,2,Mobile App,119,616.0,0
16474,25,Adamawa,Savings,150k-300k,56072.3,27,20,1,Mobile App,86,665.0,0
16475,64,Kano,Savings,50k-150k,480858.98,20,18,1,USSD,37,473.0,0
16476,48,Kebbi,Savings,50k-150k,44573.64,18,20,0,Mobile App,102,545.0,1
16477,36,Niger,Business,<50k,84202.95,26,15,1,Mobile App,109,778.0,0
16478,53,Nasarawa,Current,50k-150k,9019.15,25,17,3,Mobile App,28,553.0,1
16479,56,Kano,Savings,50k-150k,5525.8,17,18,0,USSD,46,660.0,0
16480,49,Nasarawa,Current,<50k,256181.92,23,17,1,Branch,36,647.0,0
16481,38,Katsina,Current,300k-600k,324163.94,23,28,1,Mobile App,3,427.0,1
16482,40,Bayelsa,Savings,50k-150k,30024.12,31,16,0,USSD,4,588.0,1
16483,53,Kaduna,Business,<50k,63917.54,28,16,0,USSD,96,573.0,1
16484,32,Kaduna,Savings,>600k,35617.7,20,18,2,Mobile App,6,590.0,1
16485,19,Katsina,Current,50k-150k,56564.15,26,12,2,Mobile App,88,492.0,0
16486,29,Taraba,Current,150k-300k,62169.89,26,15,0,Mobile App,2,459.0,1
16487,55,Delta,Current,50k-150k,313744.66,22,15,1,Mobile App,27,517.0,0
16488,23,Sokoto,Current,150k-300k,26065.84,25,7,2,USSD,61,551.0,1
16489,63,Kano,Savings,50k-150k,183259.12,21,13,0,USSD,10,667.0,0
16490,55,Adamawa,Savings,50k-150k,62712.18,19,21,1,Mobile App,98,724.0,0
16491,18,Akwa Ibom,Current,50k-150k,132135.83,27,13,1,ATM,107,686.0,0
16492,55,Oyo,Savings,50k-150k,67572.57,31,15,3,Mobile App,76,637.0,1
16493,67,Kano,Savings,150k-300k,229550.86,19,16,1,Mobile App,5,470.0,1
16494,43,Kebbi,Savings,150k-300k,205636.54,29,11,0,Mobile App,8,523.0,0
16495,65,Enugu,Current,50k-150k,64455.34,23,19,3,USSD,110,579.0,0
16496,40,Plateau,Savings,150k-300k,173147.16,32,29,1,USSD,47,503.0,1
16497,18,Kebbi,Savings,<50k,28583.92,28,25,1,Mobile App,74,612.0,0
16498,38,Jigawa,Business,<50k,502348.23,25,24,2,USSD,109,625.0,1
16499,36,Lagos,Savings,<50k,604005.34,20,20,1,USSD,12,608.0,1
16500,46,FCT,Current,<50k,659387.01,24,16,1,Branch,22,652.0,0
16501,67,Taraba,Savings,<50k,239644.11,27,15,3,Mobile App,11,479.0,1
16502,43,Katsina,Savings,50k-150k,130645.59,22,23,2,Mobile App,101,644.0,0
16503,51,Imo,Savings,50k-150k,563095.35,25,15,1,Mobile App,21,497.0,0
16504,68,Edo,Savings,150k-300k,9751.83,22,22,3,Mobile App,96,475.0,1
16505,34,Lagos,Current,150k-300k,128757.96,27,15,0,Mobile App,96,608.0,1
16506,35,Ekiti,Savings,50k-150k,342093.46,24,20,3,USSD,85,669.0,1
16507,49,Taraba,Business,300k-600k,120776.71,30,16,2,Branch,65,604.0,1
16508,21,Ogun,Current,50k-150k,353538.28,33,16,3,Mobile App,54,562.0,0
16509,47,Kebbi,Savings,300k-600k,684230.83,24,17,1,Branch,28,588.0,0
16510,48,Akwa Ibom,Savings,50k-150k,56890.4,26,29,1,ATM,28,572.0,0
16511,35,Enugu,Business,50k-150k,39870.14,17,17,2,USSD,87,459.0,1
16512,22,FCT,Current,50k-150k,590049.17,34,25,2,USSD,43,448.0,1
16513,49,Oyo,Current,50k-150k,50593.62,29,22,0,Branch,4,553.0,0
16514,46,Delta,Savings,50k-150k,197887.39,24,17,1,Mobile App,18,567.0,1
16515,29,Abia,Savings,<50k,116207.53,20,22,1,Mobile App,50,561.0,1
16516,32,Ondo,Business,50k-150k,88554.71,23,14,0,USSD,117,621.0,1
16517,32,Kano,Current,150k-300k,27851.04,28,15,0,Mobile App,114,541.0,0
16518,52,Oyo,Savings,150k-300k,169469.37,18,26,1,Mobile App,82,611.0,0
16519,52,Katsina,Current,300k-600k,74097.35,34,20,3,Mobile App,2,547.0,0
16520,60,Katsina,Savings,<50k,119464.23,26,21,1,Mobile App,46,724.0,1
16521,69,Kwara,Savings,50k-150k,208946.26,25,15,1,Mobile App,102,567.0,1
16522,31,Plateau,Current,150k-300k,891436.04,31,18,1,Mobile App,63,771.0,1
16523,56,Rivers,Savings,150k-300k,85103.53,29,17,0,USSD,49,592.0,0
16524,35,Niger,Savings,300k-600k,99347.77,19,19,1,Branch,66,541.0,1
16525,55,Enugu,Current,50k-150k,97804.06,24,15,2,Mobile App,61,479.0,1
16526,39,Bayelsa,Savings,50k-150k,120396.89,18,18,2,Mobile App,54,430.0,0
16527,55,Sokoto,Savings,50k-150k,153104.67,16,16,2,Branch,30,471.0,0
16528,28,Borno,Current,>600k,6204.04,24,18,0,ATM,116,481.0,0
16529,20,Anambra,Savings,<50k,368403.13,29,21,1,Mobile App,21,596.0,1
16530,31,Ekiti,Current,150k-300k,176356.8,25,15,1,USSD,18,513.0,0
16531,61,Yobe,Savings,50k-150k,110577.1,19,20,3,Mobile App,51,577.0,0
16532,42,Osun,Savings,50k-150k,301.58,21,16,0,Mobile App,54,675.0,1
16533,31,Nasarawa,Savings,<50k,68754.29,27,15,1,USSD,61,552.0,1
16534,64,Taraba,Savings,50k-150k,68675.1,25,17,0,Branch,48,747.0,1
16535,48,Ebonyi,Savings,<50k,235900.83,25,30,1,ATM,47,454.0,1
16536,42,Osun,Savings,>600k,34872.19,33,21,1,Mobile App,87,546.0,0
16537,58,Kogi,Savings,50k-150k,20444.67,29,21,1,Mobile App,88,511.0,1
16538,36,Taraba,Business,>600k,265261.77,24,14,2,Mobile App,27,644.0,1
16539,29,Ebonyi,Savings,50k-150k,131207.22,20,19,1,USSD,87,358.0,0
16540,24,Ondo,Current,50k-150k,289110.87,25,24,0,USSD,31,430.0,0
16541,66,Borno,Current,<50k,47965.11,24,19,1,Mobile App,39,550.0,1
16542,31,Lagos,Current,150k-300k,32295.66,25,16,1,Mobile App,113,700.0,1
16543,46,Delta,Savings,<50k,14069.13,26,15,0,Mobile App,51,580.0,1
16544,64,Gombe,Savings,150k-300k,103340.26,31,14,0,ATM,48,438.0,1
16545,31,Kebbi,Current,150k-300k,140713.7,27,13,1,USSD,79,452.0,0
16546,40,Zamfara,Savings,50k-150k,123549.82,25,24,0,Mobile App,69,711.0,0
16547,68,Zamfara,Current,50k-150k,281262.72,24,13,3,Branch,92,504.0,0
16548,68,Katsina,Savings,300k-600k,202419.09,36,12,2,Branch,14,475.0,0
16549,31,Ekiti,Current,300k-600k,82284.04,25,17,2,Branch,107,693.0,0
16550,40,Adamawa,Savings,300k-600k,137328.57,25,22,1,Mobile App,6,651.0,0
16551,25,Ogun,Current,50k-150k,59846.34,25,16,0,Mobile App,103,675.0,1
16552,30,Benue,Savings,50k-150k,172139.53,18,13,1,Mobile App,113,474.0,1
16553,53,Niger,Business,<50k,23718.24,27,15,2,Mobile App,15,423.0,0
16554,61,Oyo,Current,300k-600k,12974.03,26,15,1,USSD,33,572.0,1
16555,18,Kano,Savings,<50k,253072.48,28,16,0,USSD,24,590.0,0
16556,54,Kebbi,Current,50k-150k,243610.13,29,18,0,USSD,56,593.0,0
16557,43,Niger,Savings,<50k,177222.75,23,9,1,Mobile App,107,693.0,0
16558,21,Delta,Savings,50k-150k,71637.65,20,21,1,Branch,50,404.0,0
16559,33,Zamfara,Savings,150k-300k,36143.05,20,17,0,ATM,29,637.0,1
16560,42,Ogun,Savings,50k-150k,119324.87,15,24,1,ATM,70,461.0,0
16561,36,Borno,Current,300k-600k,23696.47,31,19,3,Mobile App,78,637.0,1
16562,37,Niger,Savings,150k-300k,206547.56,30,25,1,Mobile App,26,517.0,0
16563,43,Abia,Current,50k-150k,151639.58,25,11,1,USSD,103,487.0,1
16564,68,Kwara,Savings,50k-150k,114738.71,19,19,1,USSD,48,505.0,0
16565,49,Cross River,Savings,50k-150k,5992.69,27,18,2,Mobile App,45,430.0,0
16566,20,Plateau,Current,300k-600k,241129.92,25,31,2,USSD,96,564.0,0
16567,65,Benue,Business,50k-150k,419707.72,31,11,2,ATM,25,490.0,0
16568,24,Cross River,Business,50k-150k,238030.37,26,14,3,USSD,43,631.0,0
16569,49,Benue,Savings,50k-150k,155777.58,28,14,3,Mobile App,66,618.0,1
16570,22,Ondo,Savings,150k-300k,274556.14,31,14,0,Mobile App,27,712.0,0
16571,38,Taraba,Business,<50k,265415.65,27,15,0,Mobile App,4,593.0,0
16572,47,Imo,Savings,>600k,270032.49,31,13,1,ATM,117,607.0,0
16573,37,Delta,Savings,50k-150k,50719.14,21,22,2,ATM,43,686.0,1
16574,46,Lagos,Current,50k-150k,28307.0,28,17,1,Mobile App,102,504.0,0
16575,41,Delta,Savings,<50k,26341.24,28,19,1,USSD,13,426.0,0
16576,18,Osun,Savings,300k-600k,18061.68,24,14,0,Mobile App,118,578.0,0
16577,60,Nasarawa,Current,150k-300k,426501.09,27,12,0,ATM,67,432.0,1
16578,42,Oyo,Current,50k-150k,140432.42,26,16,2,Branch,118,781.0,0
16579,44,Kano,Current,50k-150k,40732.23,30,17,3,Mobile App,20,691.0,1
16580,42,Plateau,Current,50k-150k,109436.24,17,22,0,Mobile App,27,755.0,0
16581,38,Oyo,Current,50k-150k,15418.08,35,22,3,Mobile App,32,566.0,1
16582,34,Taraba,Savings,50k-150k,41345.57,32,16,1,USSD,23,610.0,0
16583,45,Ondo,Savings,150k-300k,277052.75,35,24,4,Branch,74,519.0,1
16584,49,Kano,Savings,300k-600k,177209.56,27,15,3,Mobile App,49,639.0,0
16585,61,Ebonyi,Savings,50k-150k,34603.64,30,15,0,Mobile App,36,451.0,1
16586,67,Ondo,Current,<50k,176946.42,25,22,0,ATM,110,331.0,0
16587,51,Bayelsa,Savings,<50k,158233.46,24,18,1,USSD,47,489.0,0
16588,39,Jigawa,Current,50k-150k,216558.12,23,22,0,Mobile App,95,429.0,1
16589,59,FCT,Current,<50k,588071.59,24,18,1,USSD,79,693.0,1
16590,36,Ogun,Savings,<50k,31890.74,33,22,1,Branch,115,723.0,1
16591,65,Zamfara,Business,<50k,449698.95,19,18,3,Mobile App,5,434.0,1
16592,25,Abia,Business,<50k,63788.92,25,14,2,Mobile App,30,676.0,1
16593,19,Imo,Current,50k-150k,79941.07,24,16,0,Mobile App,71,646.0,0
16594,22,Anambra,Current,150k-300k,127415.83,21,12,0,Mobile App,118,419.0,1
16595,45,Kwara,Savings,50k-150k,294901.72,27,22,1,Mobile App,32,525.0,0
16596,21,Rivers,Business,150k-300k,248642.8,22,20,3,USSD,64,508.0,1
16597,53,Akwa Ibom,Current,150k-300k,130884.87,29,13,0,ATM,67,627.0,0
16598,18,Kebbi,Savings,150k-300k,336400.58,19,20,2,USSD,72,449.0,0
16599,32,Lagos,Savings,<50k,190155.26,23,22,1,Mobile App,80,551.0,1
16600,30,Gombe,Current,50k-150k,564448.17,29,19,2,ATM,69,498.0,0
16601,48,Ebonyi,Savings,50k-150k,124653.44,23,22,1,Mobile App,64,603.0,1
16602,34,Akwa Ibom,Current,300k-600k,280499.54,24,22,2,Mobile App,79,540.0,0
16603,23,Kano,Savings,300k-600k,13497.12,22,21,1,USSD,19,512.0,1
16604,41,Borno,Current,50k-150k,77527.2,33,20,4,ATM,51,541.0,0
16605,69,Taraba,Current,150k-300k,496116.07,28,16,1,Mobile App,65,743.0,0
16606,30,Taraba,Savings,50k-150k,145403.62,35,13,0,Mobile App,89,522.0,0
16607,38,Niger,Savings,50k-150k,604996.3,19,11,3,Mobile App,111,466.0,0
