customer_id,age,state,account_type,monthly_income_bracket,avg_monthly_balance,num_transactions_month,mobile_app_logins,customer_support_calls,preferred_channel,tenure_months,credit_score,churn
9863,25,Ekiti,Savings,50k-150k,23327.02,28,23,1,USSD,55,608.0,0
9864,22,Ogun,Current,<50k,65929.58,29,14,0,Mobile App,98,463.0,1
9865,56,Lagos,Savings,<50k,158288.86,29,26,2,Mobile App,78,570.0,0
9866,21,Osun,Savings,150k-300k,83423.72,25,20,6,Mobile App,28,557.0,0
9867,57,Kogi,Current,50k-150k,399611.97,24,15,2,USSD,13,589.0,0
9868,53,Niger,Business,50k-150k,60603.34,28,24,0,Branch,18,570.0,0
9869,38,Katsina,Savings,150k-300k,428918.37,34,16,1,Branch,102,594.0,0
9870,50,Lagos,Savings,150k-300k,357436.4,24,22,2,Branch,115,532.0,0
9871,43,Edo,Savings,<50k,36802.05,17,18,1,Mobile App,107,565.0,0
9872,57,Kaduna,Savings,50k-150k,19752.82,25,15,0,Mobile App,103,449.0,0
9873,56,Edo,Savings,150k-300k,225983.02,28,16,2,Mobile App,76,531.0,0
9874,28,Rivers,Savings,300k-600k,101926.31,34,16,2,Mobile App,119,685.0,0
9875,38,Kwara,Current,<50k,52873.59,22,14,1,ATM,67,589.0,0
9876,65,Anambra,Savings,150k-300k,492944.79,20,17,1,Mobile App,12,558.0,0
9877,39,Edo,Savings,50k-150k,18568.5,28,25,0,USSD,89,731.0,0
9878,66,Jigawa,Savings,50k-150k,355604.82,23,28,3,Mobile App,98,438.0,0
9879,54,Kebbi,Business,<50k,164781.42,28,15,1,Mobile App,67,460.0,0
9880,24,FCT,Savings,150k-300k,26011.93,22,17,0,USSD,65,714.0,1
9881,59,Osun,Savings,50k-150k,94030.14,20,17,3,Mobile App,48,564.0,0
9882,30,Bayelsa,Current,<50k,152870.2,28,16,1,USSD,16,538.0,0
9883,37,Ondo,Savings,300k-600k,37818.94,31,15,0,Branch,34,452.0,0
9884,32,Borno,Current,50k-150k,27324.65,23,22,0,Mobile App,99,600.0,0
9885,55,Plateau,Savings,<50k,63744.75,31,13,1,USSD,1,609.0,0
9886,51,Katsina,Savings,50k-150k,164697.58,25,21,2,Mobile App,47,461.0,1
9887,53,Imo,Savings,<50k,295684.19,24,15,3,ATM,115,547.0,0
9888,63,Ekiti,Current,150k-300k,652416.57,22,22,1,USSD,24,530.0,0
9889,42,Gombe,Savings,<50k,32120.97,20,22,1,Mobile App,81,583.0,0
9890,46,Ekiti,Savings,150k-300k,1719.21,27,14,1,Mobile App,81,459.0,1
9891,64,Adamawa,Current,<50k,802128.13,22,13,5,Mobile App,47,673.0,0
9892,45,Katsina,Savings,<50k,29489.18,28,8,2,Mobile App,112,642.0,0
9893,31,Ondo,Current,50k-150k,278850.91,22,17,0,Mobile App,14,527.0,0
9894,21,Kaduna,Current,>600k,297115.68,22,28,0,ATM,55,541.0,0
9895,55,Benue,Current,300k-600k,17631.47,22,12,2,Mobile App,50,548.0,0
9896,24,Kebbi,Savings,<50k,333492.08,33,18,0,Mobile App,56,490.0,0
9897,30,Cross River,Savings,50k-150k,57416.29,25,16,2,Mobile App,43,520.0,0
9898,34,Delta,Current,50k-150k,315337.45,27,15,0,Mobile App,63,536.0,0
9899,46,Plateau,Business,<50k,76699.13,24,21,0,Mobile App,20,705.0,0
9900,34,Ekiti,Current,50k-150k,277693.09,26,21,2,Mobile App,3,645.0,0
9901,53,Bauchi,Savings,150k-300k,366572.85,26,23,0,ATM,13,644.0,0
9902,36,Zamfara,Current,<50k,884.44,24,13,2,Mobile App,59,593.0,0
9903,43,Adamawa,Current,150k-300k,148152.47,20,14,2,ATM,50,459.0,0
9904,69,Bayelsa,Business,50k-150k,83686.66,17,11,1,USSD,78,556.0,0
9905,62,Ekiti,Savings,150k-300k,371432.05,19,13,1,Mobile App,44,647.0,0
9906,26,Osun,Savings,150k-300k,131849.08,21,19,1,Mobile App,6,447.0,0
9907,19,Enugu,Business,150k-300k,96352.4,18,17,0,Mobile App,54,617.0,0
9908,37,Oyo,Savings,300k-600k,31971.43,20,19,3,Branch,102,769.0,0
9909,40,Nasarawa,Current,300k-600k,66573.71,26,22,4,USSD,27,656.0,0
9910,35,Yobe,Current,150k-300k,1024205.99,35,17,1,USSD,106,687.0,0
9911,43,FCT,Current,50k-150k,388521.34,25,24,1,USSD,98,580.0,0
9912,69,Benue,Current,<50k,73201.77,18,13,3,USSD,86,647.0,0
9913,42,Kaduna,Savings,300k-600k,192477.92,26,17,3,Mobile App,100,495.0,0
9914,34,Borno,Current,150k-300k,1231962.2,25,23,0,ATM,69,632.0,0
9915,56,Benue,Current,50k-150k,233700.45,19,23,1,USSD,82,619.0,0
9916,66,Taraba,Current,<50k,82770.9,28,17,1,Mobile App,39,586.0,0
9917,27,Zamfara,Savings,150k-300k,8278.38,26,22,0,ATM,47,678.0,0
9918,42,Delta,Savings,>600k,321162.3,26,23,1,USSD,34,512.0,0
9919,63,Osun,Savings,50k-150k,67237.35,30,15,2,Mobile App,98,543.0,0
9920,45,Imo,Current,150k-300k,31024.95,29,15,2,Mobile App,37,569.0,0
9921,43,Nasarawa,Savings,50k-150k,24508.89,28,20,0,ATM,59,467.0,1
9922,29,Osun,Savings,50k-150k,22664.72,34,21,1,Mobile App,87,580.0,0
9923,61,Borno,Savings,<50k,24196.92,22,18,3,Mobile App,65,405.0,1
9924,66,Katsina,Current,50k-150k,145109.39,20,13,2,Mobile App,79,654.0,0
9925,36,Zamfara,Savings,50k-150k,288420.48,20,15,0,Branch,47,564.0,0
9926,40,Ogun,Savings,<50k,446447.94,35,22,1,Mobile App,119,513.0,0
9927,31,Ekiti,Savings,50k-150k,231722.91,30,19,2,USSD,33,485.0,0
9928,34,Niger,Savings,<50k,20110.99,20,13,1,ATM,80,539.0,1
9929,32,Nasarawa,Savings,50k-150k,587868.46,15,20,0,ATM,20,622.0,0
9930,38,Ondo,Current,>600k,1149.62,31,18,0,Branch,40,609.0,0
9931,55,Cross River,Current,50k-150k,279126.97,21,20,2,Mobile App,59,497.0,1
9932,47,Niger,Current,50k-150k,807439.45,21,16,0,USSD,8,484.0,0
9933,36,Edo,Savings,<50k,449519.78,19,18,2,USSD,76,619.0,0
9934,49,Niger,Savings,<50k,251829.9,31,22,0,USSD,1,495.0,0
9935,46,Kogi,Current,50k-150k,148844.88,27,19,2,Mobile App,72,565.0,0
9936,39,Abia,Savings,50k-150k,1533550.29,26,19,1,Mobile App,56,571.0,0
9937,37,Edo,Current,150k-300k,196278.35,21,18,1,USSD,93,588.0,0
9938,55,Lagos,Current,50k-150k,355098.74,26,17,2,ATM,86,637.0,0
9939,55,Oyo,Savings,<50k,40085.99,21,17,1,Mobile App,57,446.0,0
9940,53,Enugu,Savings,50k-150k,204281.26,20,20,1,ATM,4,388.0,0
9941,18,Kwara,Savings,<50k,2687.84,29,12,0,Mobile App,115,509.0,0
9942,36,Adamawa,Savings,300k-600k,330331.67,35,19,1,USSD,73,722.0,0
9943,60,Akwa Ibom,Current,<50k,106457.67,28,16,2,USSD,57,742.0,0
9944,43,Bayelsa,Savings,<50k,59666.79,27,15,0,USSD,66,725.0,0
9945,24,Kano,Savings,50k-150k,59919.37,22,21,0,Branch,78,543.0,0
9946,51,Kebbi,Current,150k-300k,780405.92,18,17,3,Mobile App,99,400.0,1
9947,53,Katsina,Savings,50k-150k,402146.21,28,18,1,Mobile App,30,349.0,0
9948,23,Kebbi,Current,<50k,310895.74,33,15,5,ATM,117,505.0,0
9949,54,Anambra,Savings,300k-600k,140747.43,27,19,0,ATM,89,542.0,0
9950,39,Nasarawa,Business,150k-300k,101863.89,24,18,1,USSD,116,677.0,0
9951,26,Benue,Savings,50k-150k,178782.85,23,12,4,Branch,32,638.0,0
9952,60,Benue,Savings,150k-300k,157632.67,23,14,1,Mobile App,98,580.0,0
9953,46,Sokoto,Savings,50k-150k,435955.04,21,16,2,USSD,95,480.0,0
9954,67,Niger,Savings,50k-150k,723058.93,21,10,1,Branch,29,474.0,1
9955,69,Jigawa,Savings,300k-600k,534796.62,23,18,0,ATM,10,583.0,1
9956,34,Borno,Savings,<50k,292239.3,32,16,1,USSD,66,623.0,0
9957,30,Niger,Current,300k-600k,103987.03,33,19,2,ATM,12,595.0,0
9958,34,Gombe,Current,150k-300k,286548.93,28,15,2,USSD,23,467.0,0
9959,27,Katsina,Current,300k-600k,302712.16,23,16,1,Mobile App,65,619.0,0
9960,42,Kano,Current,50k-150k,37260.53,19,12,1,Mobile App,15,598.0,1
9961,35,Benue,Savings,50k-150k,341835.35,25,20,2,Mobile App,18,464.0,0
9962,66,Abia,Savings,50k-150k,486511.77,18,15,1,Branch,40,489.0,0
9963,61,FCT,Savings,150k-300k,278304.3,25,12,2,Branch,108,622.0,0
9964,32,Kaduna,Savings,<50k,228487.4,27,16,0,Branch,7,539.0,0
9965,44,Borno,Current,50k-150k,49072.98,23,17,1,Mobile App,109,703.0,1
9966,36,Gombe,Current,150k-300k,203081.05,27,12,3,Mobile App,73,605.0,0
9967,32,Bayelsa,Current,50k-150k,199356.07,28,17,2,Branch,50,516.0,0
9968,62,FCT,Current,<50k,94035.73,22,23,0,Mobile App,113,559.0,0
9969,24,Kogi,Current,50k-150k,23945.77,22,15,0,USSD,60,566.0,0
9970,60,Ebonyi,Business,50k-150k,113815.08,21,20,1,Branch,63,494.0,0
9971,57,Niger,Savings,150k-300k,507035.79,34,18,2,Mobile App,72,478.0,0
9972,69,Borno,Current,<50k,304004.72,25,20,0,USSD,115,623.0,0
9973,33,Cross River,Savings,50k-150k,87468.95,17,12,1,Branch,74,636.0,0
9974,41,Ekiti,Savings,300k-600k,43642.44,27,21,0,Mobile App,57,614.0,0
9975,40,Akwa Ibom,Current,<50k,123454.7,12,19,3,Mobile App,46,696.0,0
9976,28,Akwa Ibom,Savings,150k-300k,283804.54,22,18,1,Mobile App,33,511.0,0
9977,41,Benue,Savings,<50k,231187.49,25,18,1,ATM,7,711.0,0
9978,22,Akwa Ibom,Savings,50k-150k,429285.28,23,14,0,USSD,90,479.0,0
9979,56,Ebonyi,Current,300k-600k,74653.07,37,18,2,USSD,108,469.0,0
9980,65,Ondo,Business,50k-150k,136419.8,29,18,0,USSD,6,402.0,0
9981,47,Plateau,Savings,50k-150k,59484.23,26,17,1,USSD,67,520.0,0
9982,33,Cross River,Business,<50k,296870.77,28,23,1,USSD,37,515.0,0
9983,37,Ogun,Current,50k-150k,108963.71,26,26,0,Mobile App,112,607.0,0
9984,46,Edo,Savings,<50k,111830.38,29,16,2,Mobile App,69,582.0,0
9985,34,Borno,Current,50k-150k,337185.81,26,18,0,USSD,103,453.0,0
9986,36,Kogi,Business,50k-150k,261774.66,25,14,1,Branch,52,525.0,0
9987,43,Kaduna,Current,50k-150k,127654.76,21,24,3,USSD,112,527.0,0
9988,32,Oyo,Savings,>600k,94509.65,17,22,2,USSD,54,400.0,0
9989,42,Ebonyi,Savings,<50k,233193.44,16,14,0,USSD,42,472.0,1
9990,32,Adamawa,Current,300k-600k,570847.08,32,19,0,USSD,82,491.0,0
9991,37,Osun,Savings,<50k,110536.87,36,20,0,ATM,55,689.0,0
9992,47,Niger,Savings,300k-600k,7946.83,23,18,0,USSD,6,577.0,1
9993,38,Enugu,Savings,50k-150k,422075.62,26,16,3,Mobile App,26,620.0,0
9994,64,Ondo,Current,300k-600k,36401.16,26,12,2,Branch,34,425.0,1
9995,52,Yobe,Savings,150k-300k,463527.29,28,17,0,Branch,9,667.0,0
9996,61,Bayelsa,Current,50k-150k,353855.93,28,21,1,USSD,32,677.0,0
9997,23,Zamfara,Current,50k-150k,215576.6,18,18,2,USSD,92,380.0,0
9998,69,Edo,Savings,150k-300k,374044.62,25,23,2,ATM,29,497.0,0
9999,54,Taraba,Savings,300k-600k,60162.82,14,26,3,Mobile App,36,605.0,0
10000,28,Bayelsa,Business,50k-150k,387356.51,19,18,0,Branch,81,618.0,0
10001,40,FCT,Current,50k-150k,164939.7,28,15,1,Mobile App,35,499.0,0
10002,61,FCT,Current,<50k,38998.22,20,18,5,Branch,85,533.0,0
10003,56,Borno,Savings,300k-600k,58755.55,36,16,0,Mobile App,72,506.0,0
10004,26,FCT,Savings,50k-150k,311988.58,25,19,0,Mobile App,27,570.0,0
10005,35,Sokoto,Current,<50k,369953.82,22,14,2,Mobile App,118,668.0,0
10006,63,Plateau,Current,<50k,415517.77,19,20,0,Mobile App,11,491.0,0
10007,53,Taraba,Savings,150k-300k,40763.11,26,14,0,Branch,26,650.0,0
10008,57,Ebonyi,Savings,150k-300k,464602.01,22,17,0,USSD,8,490.0,1
10009,65,Zamfara,Savings,<50k,136170.87,30,19,3,Branch,88,484.0,0
10010,53,Anambra,Savings,50k-150k,998485.92,21,16,0,Mobile App,77,634.0,0
10011,45,Jigawa,Business,<50k,129427.15,24,24,1,Mobile App,21,643.0,0
10012,36,Imo,Savings,50k-150k,58106.35,24,15,1,Mobile App,38,637.0,0
10013,47,Oyo,Savings,150k-300k,12326.84,22,13,2,USSD,65,442.0,0
10014,55,Bauchi,Current,<50k,218712.41,31,20,2,USSD,57,518.0,0
10015,68,FCT,Current,<50k,1000.76,28,22,2,ATM,41,634.0,0
10016,32,Niger,Current,<50k,361588.57,28,24,1,USSD,78,564.0,0
10017,61,Ondo,Current,50k-150k,74437.54,27,16,0,Mobile App,3,463.0,0
10018,29,Kano,Savings,<50k,219241.83,24,19,0,Mobile App,33,601.0,0
10019,19,Kebbi,Business,150k-300k,138519.63,26,18,3,Branch,40,496.0,0
10020,26,Ondo,Savings,150k-300k,214135.27,25,17,0,Mobile App,75,722.0,0
10021,52,Kano,Savings,<50k,10928.94,31,19,1,Mobile App,1,699.0,1
10022,18,Zamfara,Savings,50k-150k,43824.36,16,21,0,USSD,2,614.0,1
10023,63,Ebonyi,Current,50k-150k,447480.57,32,15,1,Mobile App,5,682.0,0
10024,48,Kano,Savings,150k-300k,108097.65,38,18,0,Mobile App,52,566.0,0
10025,45,Bauchi,Savings,>600k,166643.14,23,24,2,ATM,11,629.0,0
10026,62,Adamawa,Savings,50k-150k,122154.44,22,13,1,Mobile App,96,693.0,0
10027,54,Nasarawa,Savings,300k-600k,483414.29,24,16,3,USSD,32,582.0,0
10028,24,Niger,Savings,<50k,44496.31,20,11,1,USSD,77,537.0,0
10029,63,Oyo,Savings,<50k,365158.21,29,22,1,Mobile App,97,407.0,0
10030,33,Jigawa,Savings,150k-300k,12392.19,26,19,2,USSD,74,553.0,0
10031,67,Kebbi,Savings,50k-150k,389409.74,28,21,0,ATM,39,634.0,0
10032,31,Katsina,Savings,<50k,466451.7,22,20,1,Branch,57,645.0,0
10033,50,Kaduna,Current,<50k,311950.26,25,17,1,Branch,88,605.0,0
10034,23,Imo,Savings,<50k,64903.97,22,9,1,Mobile App,116,511.0,0
10035,38,Ondo,Savings,50k-150k,24233.93,30,14,4,ATM,75,382.0,0
10036,27,Edo,Current,150k-300k,138972.66,19,17,0,USSD,118,515.0,0
10037,49,Bayelsa,Business,150k-300k,219218.04,19,14,1,Mobile App,12,533.0,0
10038,23,Lagos,Current,>600k,342071.62,30,21,2,Mobile App,36,532.0,0
10039,19,Bayelsa,Savings,50k-150k,141012.74,23,23,1,Mobile App,94,616.0,0
10040,56,Jigawa,Current,<50k,158220.7,28,18,0,Mobile App,26,739.0,0
10041,66,Kano,Savings,>600k,549969.65,30,23,1,Mobile App,11,571.0,0
10042,44,Ondo,Savings,150k-300k,9791.62,24,12,1,Mobile App,75,540.0,1
10043,31,Osun,Savings,50k-150k,76821.5,10,16,0,USSD,17,537.0,0
10044,40,Benue,Business,<50k,115309.03,18,17,3,Mobile App,103,571.0,0
10045,56,Kano,Current,<50k,204058.63,19,20,0,ATM,111,485.0,0
10046,38,Borno,Savings,>600k,19974.3,22,21,4,Mobile App,60,571.0,0
10047,58,Borno,Business,50k-150k,415657.53,19,19,1,Mobile App,63,601.0,0
10048,68,Bauchi,Savings,50k-150k,76078.85,25,18,1,ATM,82,579.0,0
10049,47,Taraba,Savings,300k-600k,40930.59,30,18,2,USSD,26,601.0,0
10050,42,Kebbi,Current,>600k,179061.01,17,20,2,Mobile App,49,599.0,0
10051,41,Anambra,Current,<50k,30293.01,41,22,1,USSD,65,401.0,0
10052,28,Zamfara,Savings,>600k,80113.49,31,13,0,USSD,68,617.0,0
10053,52,Bauchi,Savings,<50k,395900.35,22,21,2,Mobile App,119,500.0,0
10054,21,Kwara,Savings,300k-600k,311512.0,22,15,4,Branch,18,461.0,0
10055,54,Kano,Current,>600k,65990.62,28,19,2,USSD,87,461.0,0
10056,53,Gombe,Savings,50k-150k,108848.11,30,21,0,Branch,107,599.0,0
10057,30,Enugu,Current,50k-150k,141727.94,30,13,0,ATM,65,540.0,0
10058,26,Borno,Savings,150k-300k,167410.39,29,23,0,Mobile App,96,409.0,0
10059,45,Cross River,Savings,50k-150k,71453.15,26,16,2,Mobile App,105,603.0,0
10060,63,Ebonyi,Savings,<50k,152756.89,29,24,1,USSD,63,430.0,0
10061,33,Kaduna,Business,<50k,296782.47,19,20,4,Branch,63,573.0,0
10062,23,Rivers,Current,300k-600k,231660.47,23,21,1,USSD,23,581.0,0
10063,44,Zamfara,Current,50k-150k,602962.64,29,14,4,Mobile App,108,640.0,0
10064,27,Kebbi,Current,150k-300k,54531.54,29,14,0,Mobile App,48,720.0,0
10065,40,Ogun,Business,50k-150k,226787.56,19,10,0,USSD,54,437.0,0
10066,38,Kebbi,Savings,300k-600k,597915.12,24,19,1,USSD,96,555.0,0
10067,43,Ebonyi,Current,50k-150k,20209.59,19,24,1,ATM,28,535.0,0
10068,62,Taraba,Current,<50k,165070.76,42,18,1,USSD,58,599.0,0
10069,20,Bauchi,Current,50k-150k,831992.01,24,17,1,Branch,82,579.0,0
10070,60,Ondo,Current,300k-600k,12679.86,24,19,0,USSD,89,528.0,0
10071,52,Delta,Current,300k-600k,90180.16,21,24,3,USSD,20,520.0,0
10072,24,Edo,Current,300k-600k,17766.14,23,20,3,Mobile App,70,460.0,0
10073,44,Akwa Ibom,Savings,50k-150k,176277.1,31,17,0,Mobile App,85,649.0,0
10074,59,Abia,Savings,>600k,383093.26,14,10,4,USSD,2,601.0,1
10075,50,FCT,Savings,50k-150k,55399.21,32,20,0,USSD,36,643.0,0
10076,21,Abia,Current,<50k,45692.19,29,12,1,Mobile App,44,532.0,0
10077,43,Ekiti,Savings,50k-150k,151041.75,22,19,1,Mobile App,79,501.0,0
10078,25,Gombe,Current,300k-600k,87819.38,25,20,4,Mobile App,42,463.0,0
10079,37,Benue,Savings,150k-300k,349866.18,25,16,3,Mobile App,48,592.0,0
10080,34,Oyo,Current,50k-150k,28765.87,22,18,1,Mobile App,60,466.0,1
10081,22,Lagos,Savings,<50k,491768.87,28,15,1,Mobile App,92,726.0,0
10082,66,Borno,Current,50k-150k,332926.69,20,15,2,USSD,43,442.0,0
10083,26,Akwa Ibom,Current,300k-600k,3045.58,25,24,1,Branch,109,585.0,1
10084,25,Gombe,Savings,<50k,65271.49,25,17,3,Branch,113,701.0,0
10085,24,Zamfara,Current,300k-600k,489742.9,24,18,1,Mobile App,102,614.0,0
10086,54,Enugu,Savings,<50k,386486.49,21,23,1,Mobile App,51,576.0,0
10087,53,Ogun,Current,300k-600k,135855.38,22,14,1,ATM,113,473.0,0
10088,20,Oyo,Savings,150k-300k,158515.68,31,12,2,Mobile App,56,436.0,0
10089,25,FCT,Current,<50k,16853.93,16,23,1,USSD,93,629.0,0
10090,22,Bayelsa,Savings,<50k,321697.58,34,15,0,Mobile App,100,696.0,0
10091,22,Kano,Savings,300k-600k,15884.81,22,16,2,Mobile App,80,521.0,0
10092,34,FCT,Savings,50k-150k,206509.45,24,16,2,Mobile App,58,457.0,0
10093,64,Abia,Current,50k-150k,24183.92,18,13,1,USSD,82,339.0,1
10094,44,Nasarawa,Current,<50k,113721.51,16,17,0,Mobile App,9,472.0,0
10095,57,Delta,Savings,<50k,89273.52,29,20,1,USSD,3,550.0,0
10096,56,Niger,Business,150k-300k,107166.14,15,19,1,Mobile App,105,704.0,0
10097,66,Kwara,Savings,150k-300k,172286.72,31,20,0,Mobile App,50,621.0,0
10098,29,Jigawa,Savings,300k-600k,30253.64,26,13,2,Mobile App,8,587.0,1
10099,45,Oyo,Savings,50k-150k,50478.55,27,22,1,ATM,16,524.0,0
10100,21,Ogun,Savings,50k-150k,22292.35,23,15,2,USSD,106,508.0,0
10101,69,Ebonyi,Savings,150k-300k,211666.88,27,17,0,Mobile App,49,687.0,0
10102,45,Anambra,Savings,150k-300k,10884.43,23,11,1,USSD,18,578.0,1
10103,42,Kaduna,Savings,<50k,214820.13,19,22,1,USSD,97,371.0,1
10104,67,Kano,Current,300k-600k,722307.54,25,26,1,ATM,36,499.0,0
10105,53,Zamfara,Savings,150k-300k,440012.75,31,14,4,Mobile App,54,483.0,1
10106,59,Niger,Savings,<50k,78968.55,31,19,1,USSD,15,511.0,0
10107,20,Abia,Savings,>600k,48348.89,21,21,2,USSD,105,611.0,0
10108,48,Katsina,Savings,>600k,645443.25,22,20,0,Mobile App,27,550.0,0
10109,54,Ebonyi,Savings,300k-600k,117328.6,29,19,2,Mobile App,35,553.0,0
10110,29,Nasarawa,Current,300k-600k,86897.16,22,22,0,USSD,63,678.0,0
10111,54,Kano,Current,<50k,26947.7,29,23,1,ATM,107,497.0,1
10112,54,Rivers,Savings,>600k,36439.58,23,12,1,Mobile App,69,728.0,0
10113,21,Abia,Savings,150k-300k,270746.12,21,14,0,Mobile App,87,500.0,0
10114,47,Abia,Current,150k-300k,44979.66,30,13,0,Mobile App,100,568.0,0
10115,55,Akwa Ibom,Current,300k-600k,39450.23,20,19,1,ATM,44,535.0,0
10116,59,Rivers,Savings,50k-150k,77790.5,19,22,2,Branch,35,571.0,0
10117,55,Zamfara,Savings,300k-600k,489139.5,16,24,1,Mobile App,27,600.0,0
10118,44,Borno,Current,150k-300k,178010.53,24,17,1,Mobile App,99,599.0,0
10119,39,Oyo,Savings,50k-150k,298360.0,21,19,0,Mobile App,77,492.0,0
10120,18,Taraba,Current,150k-300k,253809.18,24,31,0,Mobile App,40,459.0,0
10121,65,Borno,Savings,150k-300k,598688.66,41,16,3,USSD,103,785.0,0
10122,60,Nasarawa,Current,50k-150k,234497.01,31,19,2,Mobile App,26,516.0,0
10123,55,Niger,Savings,>600k,26758.16,28,10,1,Mobile App,69,623.0,0
10124,37,Ogun,Current,<50k,45152.22,15,23,1,Mobile App,106,415.0,0
10125,35,Kano,Savings,300k-600k,242699.62,25,19,0,Mobile App,78,535.0,0
10126,23,Kwara,Savings,150k-300k,48417.86,23,12,1,USSD,97,549.0,0
10127,66,Imo,Current,300k-600k,350515.37,30,16,1,Mobile App,72,603.0,0
10128,29,Borno,Savings,50k-150k,423497.69,16,27,0,Mobile App,59,315.0,0
10129,34,Oyo,Savings,300k-600k,107021.29,20,14,0,Mobile App,83,575.0,0
10130,39,Borno,Current,150k-300k,96360.28,25,19,1,Mobile App,82,457.0,1
10131,35,Ebonyi,Savings,300k-600k,25743.72,26,13,0,Mobile App,57,589.0,0
10132,27,Benue,Current,50k-150k,555539.62,28,20,0,Mobile App,20,467.0,0
10133,41,Kebbi,Savings,300k-600k,133534.81,32,20,0,Mobile App,62,483.0,0
10134,37,Taraba,Current,300k-600k,246239.75,22,17,2,Branch,41,535.0,0
10135,29,Kebbi,Current,50k-150k,34319.37,32,21,3,ATM,52,465.0,1
10136,21,Bauchi,Savings,50k-150k,155110.2,30,23,3,USSD,93,517.0,0
10137,59,Jigawa,Savings,50k-150k,300271.02,18,22,1,USSD,18,453.0,1
10138,22,Kebbi,Savings,<50k,182213.85,34,20,3,Mobile App,90,395.0,1
10139,43,Bayelsa,Savings,50k-150k,95561.02,22,23,2,Mobile App,96,652.0,0
10140,53,Benue,Savings,300k-600k,190864.54,26,22,0,USSD,32,443.0,1
10141,33,Ebonyi,Business,50k-150k,1083359.41,21,23,0,Branch,85,544.0,0
10142,22,Kaduna,Business,150k-300k,229563.52,27,26,0,ATM,84,628.0,0
10143,43,Edo,Savings,150k-300k,139881.92,23,11,2,Mobile App,73,505.0,0
10144,36,Kogi,Savings,50k-150k,386725.32,34,28,0,USSD,114,486.0,1
10145,23,Akwa Ibom,Business,50k-150k,127298.21,26,22,1,Mobile App,29,580.0,0
10146,41,Kano,Current,300k-600k,120359.55,18,17,1,USSD,11,661.0,0
10147,48,Kwara,Savings,50k-150k,163056.97,20,19,1,Mobile App,26,455.0,1
10148,48,Taraba,Savings,150k-300k,77237.79,30,14,1,Mobile App,41,546.0,0
10149,24,Akwa Ibom,Current,150k-300k,14828.7,25,16,1,Mobile App,42,404.0,1
10150,27,Kwara,Savings,<50k,94661.87,29,19,0,USSD,118,525.0,0
10151,56,Bauchi,Savings,<50k,262141.66,28,19,1,ATM,98,563.0,0
10152,39,Osun,Savings,<50k,133715.36,18,15,0,ATM,88,483.0,0
10153,31,Taraba,Savings,<50k,385738.39,22,7,1,USSD,8,519.0,0
10154,45,Bauchi,Savings,300k-600k,40222.09,22,22,0,USSD,32,433.0,0
10155,59,Osun,Savings,50k-150k,50221.19,25,9,1,Branch,92,567.0,0
10156,69,Lagos,Business,<50k,206739.35,27,21,4,USSD,100,655.0,0
10157,39,Kebbi,Current,50k-150k,341260.41,19,15,0,USSD,50,461.0,0
10158,49,Rivers,Savings,150k-300k,237822.61,30,22,3,Mobile App,38,504.0,0
10159,28,Bauchi,Savings,<50k,117400.6,22,22,1,Branch,73,605.0,0
10160,31,Kaduna,Current,50k-150k,429542.23,28,21,1,Branch,7,669.0,0
10161,48,Yobe,Savings,<50k,225088.69,25,25,1,Mobile App,17,426.0,0
10162,61,Imo,Savings,150k-300k,360144.11,16,21,1,Mobile App,101,545.0,0
10163,21,Yobe,Current,<50k,468384.78,27,17,3,Mobile App,16,585.0,0
10164,62,Lagos,Savings,150k-300k,150977.17,24,17,1,USSD,119,551.0,0
10165,39,Zamfara,Savings,<50k,177512.55,21,11,0,USSD,10,337.0,1
10166,46,Bauchi,Current,<50k,219855.81,27,19,0,Mobile App,83,605.0,0
10167,52,Cross River,Savings,300k-600k,717255.68,27,26,2,Mobile App,42,697.0,0
10168,30,Anambra,Current,50k-150k,327969.89,23,26,1,Mobile App,7,570.0,0
10169,37,Sokoto,Savings,50k-150k,7110.93,25,22,2,Mobile App,12,467.0,0
10170,36,Ogun,Business,<50k,112143.58,33,18,0,Mobile App,80,514.0,0
10171,32,Kogi,Current,50k-150k,406050.56,26,19,1,ATM,63,719.0,0
10172,68,Ebonyi,Business,<50k,7410.48,21,15,1,Mobile App,96,642.0,1
10173,43,Bauchi,Current,300k-600k,198973.6,25,16,1,Branch,37,618.0,0
10174,37,Delta,Savings,150k-300k,580103.12,38,23,3,Mobile App,39,592.0,0
10175,53,Akwa Ibom,Business,150k-300k,74761.93,28,17,0,USSD,14,500.0,0
10176,23,Gombe,Current,150k-300k,256140.25,28,24,0,Mobile App,100,542.0,0
10177,32,FCT,Current,50k-150k,74655.04,23,21,3,USSD,60,553.0,0
10178,21,Jigawa,Savings,50k-150k,204355.53,30,17,0,Mobile App,11,609.0,0
10179,23,Katsina,Savings,<50k,551275.08,25,19,4,Mobile App,36,696.0,0
10180,19,Anambra,Savings,<50k,92074.72,27,18,1,Branch,76,661.0,0
10181,53,Taraba,Savings,50k-150k,644554.15,33,12,1,Mobile App,35,432.0,0
10182,67,Taraba,Current,300k-600k,96316.04,27,22,1,USSD,35,580.0,0
10183,32,Plateau,Savings,50k-150k,99468.89,25,22,1,Mobile App,28,626.0,0
10184,29,Taraba,Savings,50k-150k,288956.77,22,23,1,Mobile App,61,616.0,0
