customer_id,gender,age,state,city_type,occupation,education_level,marital_status,num_dependents,income_monthly_ngn,avg_balance_ngn,monthly_deposit_ngn,monthly_withdrawal_ngn,monthly_transactions,num_products,has_mobile_app,uses_agent,loan_active,savings_goal_met,recent_complaints,last_login_days_ago,bvn_verified,nin_linked,telecom_provider,churn
CUST101085,Male,61,Anambra,Urban,Salaried,Secondary,Single,3,75763.0,74657.0,49364.0,34876.0,13,1,1,0,1,0,0,207,1,1,Other,0
CUST101086,Female,38,Anambra,Urban,Unemployed,Postgraduate,Married,1,215378.0,9168.0,3620.0,1604.0,9,1,0,0,1,0,0,271,1,1,MTN,0
CUST101087,Male,45,Delta,Urban,Farmer,Secondary,Widowed,5,26986.0,8492.0,43680.0,25280.0,7,2,0,0,0,0,0,160,1,1,9mobile,0
CUST101088,Female,57,Kaduna,Urban,Salaried,Secondary,Widowed,0,41403.0,37201.0,14679.0,7142.0,6,2,1,0,0,0,0,153,1,1,9mobile,0
CUST101089,Male,18,Enugu,Urban,Self-employed,Tertiary,Single,1,114846.0,45359.0,19046.0,11909.0,7,1,1,0,0,0,0,278,1,1,MTN,0
CUST101090,Female,53,Imo,Urban,Business Owner,Secondary,Divorced,1,72919.0,50030.0,5475.0,4054.0,7,2,1,0,0,0,0,88,1,1,Other,0
CUST101091,Female,38,FCT Abuja,Urban,Student,No formal,Married,3,74138.0,68457.0,564.0,656.0,12,3,1,1,1,0,0,181,0,0,MTN,1
CUST101092,Female,60,Anambra,Peri-urban,Salaried,Secondary,Married,1,29211.0,17473.0,32916.0,38298.0,7,2,1,1,0,1,0,339,0,1,9mobile,0
CUST101093,Male,52,Enugu,Urban,Trader,Tertiary,Married,0,141050.0,48724.0,26581.0,26385.0,14,3,1,0,0,0,0,46,1,1,GLO,0
CUST101094,Male,30,Anambra,Urban,Business Owner,Secondary,Widowed,2,249824.0,10421.0,29220.0,34542.0,10,1,1,0,0,0,0,243,1,1,Other,0
CUST101095,Male,66,Bayelsa,Peri-urban,Trader,Postgraduate,Married,1,229877.0,12359.0,8831.0,10581.0,8,2,1,0,0,0,0,248,1,0,9mobile,0
CUST101096,Male,27,Rivers,Urban,Business Owner,Postgraduate,Divorced,0,58806.0,3484.0,8205.0,8999.0,6,1,0,0,0,0,0,240,1,1,GLO,0
CUST101097,Male,61,Enugu,Urban,Student,Postgraduate,Divorced,2,6847.0,68718.0,53211.0,19771.0,11,1,1,0,1,0,0,117,1,1,GLO,0
CUST101098,Female,64,Katsina,Urban,Farmer,Primary,Single,3,86388.0,35362.0,42970.0,29367.0,9,1,0,1,0,0,0,163,1,1,Other,0
CUST101099,Male,27,Imo,Urban,Unemployed,Postgraduate,Married,2,76614.0,13603.0,12320.0,9618.0,10,2,0,1,0,0,0,290,1,1,9mobile,0
CUST101100,Male,63,Kaduna,Rural,Farmer,Postgraduate,Widowed,2,28000.0,40623.0,30467.0,12542.0,15,1,0,0,0,0,0,170,1,1,Airtel,0
CUST101101,Female,30,Rivers,Urban,Salaried,Primary,Single,3,33415.0,21866.0,52834.0,54301.0,13,1,1,0,0,1,0,4,1,0,GLO,0
CUST101102,Female,54,Benue,Peri-urban,Farmer,Postgraduate,Divorced,1,28574.0,90765.0,65901.0,28589.0,9,2,1,1,0,0,0,259,1,1,MTN,0
CUST101103,Female,55,Katsina,Urban,Student,Tertiary,Married,1,89619.0,37554.0,175.0,113.0,8,2,1,0,0,0,0,57,1,0,Airtel,0
CUST101104,Female,41,Oyo,Urban,Salaried,Postgraduate,Divorced,5,33392.0,1513.0,50374.0,18236.0,8,1,1,0,0,0,0,199,1,1,MTN,0
CUST101105,Male,19,FCT Abuja,Urban,Self-employed,Postgraduate,Single,5,81213.0,210304.0,12942.0,9993.0,5,2,1,0,1,0,0,362,1,1,Other,0
CUST101106,Male,39,FCT Abuja,Urban,Farmer,Primary,Divorced,1,594299.0,3860.0,38016.0,31832.0,11,3,1,0,0,0,0,137,1,0,GLO,0
CUST101107,Female,34,Ogun,Urban,Farmer,Tertiary,Married,5,59219.0,59530.0,13928.0,13394.0,8,3,1,1,0,0,0,317,1,1,GLO,0
CUST101108,Female,53,Ogun,Urban,Unemployed,Secondary,Married,2,24642.0,28747.0,27961.0,16931.0,8,1,1,0,1,0,0,236,1,1,Other,0
CUST101109,Male,31,Imo,Urban,Salaried,No formal,Single,1,18925.0,14339.0,31220.0,25959.0,8,3,0,1,1,0,0,147,1,1,GLO,0
CUST101110,Female,27,Enugu,Peri-urban,Trader,Tertiary,Married,1,94213.0,56421.0,15575.0,14963.0,4,1,1,0,1,1,0,287,0,1,Airtel,0
CUST101111,Male,52,Bayelsa,Urban,Farmer,Secondary,Divorced,3,424580.0,6728.0,21572.0,21266.0,7,2,0,1,0,1,0,303,1,0,Airtel,0
CUST101112,Male,42,FCT Abuja,Rural,Student,Tertiary,Divorced,5,31095.0,97683.0,38873.0,22215.0,4,3,1,0,1,0,0,218,1,1,Other,0
CUST101113,Male,20,Delta,Peri-urban,Farmer,Secondary,Widowed,1,10065.0,14425.0,19405.0,7004.0,9,2,1,1,0,0,0,176,1,1,9mobile,0
CUST101114,Female,64,Benue,Urban,Unemployed,Secondary,Widowed,2,325452.0,22428.0,422.0,141.0,2,2,0,1,0,1,0,281,1,1,GLO,1
CUST101115,Female,55,Imo,Urban,Self-employed,Tertiary,Widowed,0,673929.0,50071.0,390.0,387.0,8,3,0,0,1,1,0,162,1,0,Airtel,1
CUST101116,Male,34,Enugu,Urban,Unemployed,Primary,Divorced,4,138317.0,51.0,32480.0,21011.0,10,4,1,0,0,0,0,283,1,0,MTN,0
CUST101117,Female,29,Ogun,Peri-urban,Farmer,Tertiary,Divorced,1,103130.0,32004.0,56366.0,23705.0,9,1,1,1,1,0,0,320,1,0,GLO,0
CUST101118,Male,69,Benue,Urban,Trader,Tertiary,Single,0,74332.0,112333.0,46152.0,21509.0,10,4,1,0,0,1,0,185,1,1,Airtel,0
CUST101119,Male,41,Oyo,Peri-urban,Business Owner,Secondary,Widowed,1,129207.0,57037.0,11149.0,11032.0,4,1,0,0,0,1,0,5,1,1,Airtel,1
CUST101120,Female,46,Anambra,Urban,Farmer,No formal,Divorced,4,123943.0,24543.0,19110.0,16034.0,7,1,1,1,0,0,0,49,0,1,Airtel,0
CUST101121,Female,60,Katsina,Peri-urban,Salaried,Secondary,Single,3,90304.0,54003.0,8003.0,6012.0,8,2,1,0,1,0,2,304,1,1,9mobile,0
CUST101122,Female,42,Imo,Urban,Farmer,Postgraduate,Divorced,3,29708.0,137890.0,135707.0,116804.0,7,4,1,1,0,0,0,45,1,1,Other,0
CUST101123,Female,53,Benue,Rural,Trader,Tertiary,Single,1,89875.0,10401.0,9054.0,3837.0,8,1,0,0,0,0,0,216,1,0,9mobile,0
CUST101124,Female,43,Bayelsa,Urban,Salaried,Tertiary,Widowed,1,64067.0,37944.0,16149.0,9482.0,8,3,1,0,0,1,0,208,1,0,MTN,1
CUST101125,Male,55,Kano,Urban,Student,Primary,Widowed,3,34010.0,13377.0,34289.0,21830.0,4,4,1,0,0,1,0,345,1,1,MTN,0
CUST101126,Male,18,Imo,Urban,Salaried,Secondary,Widowed,3,89686.0,96284.0,62628.0,36515.0,13,3,1,1,0,0,0,95,1,1,Other,0
CUST101127,Male,37,Enugu,Urban,Unemployed,Primary,Divorced,2,45192.0,63836.0,1585.0,1709.0,8,1,0,0,0,0,1,24,1,1,Other,1
CUST101128,Male,45,Oyo,Rural,Self-employed,Tertiary,Divorced,2,74400.0,80742.0,10744.0,8845.0,3,2,1,1,0,0,0,351,1,1,Airtel,0
CUST101129,Male,33,Katsina,Urban,Unemployed,Secondary,Single,3,105566.0,143246.0,25248.0,24147.0,11,2,1,0,0,1,0,124,1,1,MTN,0
CUST101130,Female,64,FCT Abuja,Urban,Business Owner,Secondary,Married,4,119921.0,13218.0,28895.0,14824.0,5,1,0,1,1,1,0,360,1,1,Airtel,0
CUST101131,Male,34,Anambra,Urban,Salaried,Postgraduate,Married,3,46205.0,2497.0,2178.0,1171.0,6,4,1,0,0,0,0,62,1,1,Other,1
CUST101132,Male,57,Katsina,Urban,Student,Postgraduate,Widowed,2,104988.0,17188.0,32726.0,16455.0,7,1,1,0,0,1,0,338,1,0,MTN,0
CUST101133,Male,45,Kaduna,Urban,Farmer,No formal,Married,3,129458.0,25470.0,22527.0,20706.0,8,1,0,0,0,0,0,321,1,1,Airtel,0
CUST101134,Female,29,Ogun,Peri-urban,Salaried,Postgraduate,Widowed,1,168173.0,49063.0,52743.0,32391.0,8,1,0,0,1,1,0,162,0,1,GLO,0
CUST101135,Male,44,Katsina,Urban,Unemployed,Secondary,Single,3,92100.0,79901.0,7538.0,5010.0,7,1,0,0,0,0,0,335,1,1,GLO,0
CUST101136,Female,59,Kano,Rural,Salaried,Postgraduate,Married,2,120700.0,21524.0,6508.0,6106.0,11,1,1,1,0,0,0,288,0,0,Airtel,0
CUST101137,Male,64,Oyo,Urban,Salaried,No formal,Married,2,47906.0,32075.0,47300.0,55559.0,3,3,0,1,0,0,0,242,1,1,9mobile,1
CUST101138,Male,47,Anambra,Urban,Salaried,Tertiary,Widowed,2,711747.0,76965.0,36509.0,16272.0,10,4,1,0,0,0,0,305,1,1,Airtel,1
CUST101139,Female,58,Delta,Peri-urban,Student,Postgraduate,Single,2,66075.0,12766.0,47059.0,16772.0,6,1,0,0,0,0,0,151,1,0,MTN,0
CUST101140,Female,51,Rivers,Peri-urban,Trader,Secondary,Married,6,192013.0,12240.0,45689.0,21719.0,8,1,1,0,0,1,0,94,1,1,Other,0
CUST101141,Male,54,Katsina,Urban,Trader,Tertiary,Married,1,45169.0,44486.0,3294.0,3167.0,9,1,0,1,0,0,0,336,1,0,Airtel,0
CUST101142,Female,23,Delta,Peri-urban,Salaried,Secondary,Married,1,98079.0,28640.0,9796.0,4655.0,9,1,1,0,0,0,0,96,1,1,MTN,0
CUST101143,Female,24,Delta,Urban,Student,Tertiary,Single,5,94839.0,148695.0,9037.0,7464.0,8,3,0,0,0,0,0,292,1,1,MTN,1
CUST101144,Male,49,Lagos,Urban,Student,Secondary,Single,3,112565.0,22083.0,81811.0,68008.0,4,1,1,0,0,0,0,355,1,1,GLO,0
CUST101145,Female,49,Kano,Rural,Business Owner,Postgraduate,Married,5,32632.0,71263.0,20052.0,11329.0,6,1,1,0,1,0,0,62,1,1,Airtel,0
CUST101146,Female,42,Kano,Urban,Salaried,Postgraduate,Widowed,2,99384.0,43745.0,3532.0,1278.0,5,3,0,0,0,0,0,247,1,1,9mobile,0
CUST101147,Female,50,Lagos,Urban,Unemployed,No formal,Widowed,2,45327.0,2806.0,10257.0,6762.0,5,2,0,0,1,1,0,318,1,1,9mobile,0
CUST101148,Female,24,Kaduna,Peri-urban,Unemployed,Tertiary,Married,1,146351.0,4408.0,61649.0,28858.0,5,1,1,1,0,1,0,274,1,1,Other,0
CUST101149,Female,69,Rivers,Rural,Self-employed,No formal,Single,2,31756.0,11355.0,56333.0,26253.0,7,2,1,1,0,0,0,38,1,1,Other,0
CUST101150,Female,29,Ogun,Urban,Salaried,Primary,Married,2,92186.0,7725.0,69180.0,53291.0,7,1,1,1,0,0,0,103,1,0,GLO,0
CUST101151,Female,33,Oyo,Urban,Self-employed,Postgraduate,Single,2,68239.0,19977.0,14757.0,13367.0,9,3,0,0,0,1,0,82,1,0,Airtel,0
CUST101152,Female,33,Anambra,Urban,Unemployed,Tertiary,Married,3,371634.0,43255.0,30761.0,11316.0,9,1,1,1,0,0,0,199,1,1,Other,0
CUST101153,Female,60,Oyo,Rural,Unemployed,No formal,Single,2,191426.0,46111.0,9779.0,8024.0,4,2,0,1,0,1,0,104,1,1,Airtel,0
CUST101154,Female,53,Rivers,Rural,Salaried,No formal,Divorced,0,240746.0,44308.0,5984.0,3121.0,8,1,1,0,0,1,0,178,1,1,9mobile,0
CUST101155,Female,30,Oyo,Urban,Self-employed,Primary,Widowed,1,34956.0,6256.0,664.0,602.0,12,1,0,1,0,0,0,59,1,1,MTN,0
CUST101156,Male,24,Lagos,Urban,Self-employed,No formal,Divorced,2,49574.0,45843.0,7586.0,7807.0,9,2,1,1,0,0,0,255,1,0,9mobile,1
CUST101157,Female,53,Kano,Urban,Salaried,Secondary,Widowed,7,69744.0,26360.0,27819.0,28551.0,7,1,0,1,0,0,0,337,1,1,GLO,1
CUST101158,Female,64,Oyo,Peri-urban,Business Owner,Postgraduate,Single,1,196095.0,116679.0,70368.0,44534.0,5,1,1,1,0,0,0,205,1,1,Airtel,0
CUST101159,Male,68,Enugu,Peri-urban,Self-employed,No formal,Divorced,3,98196.0,121512.0,4296.0,3482.0,12,1,0,1,0,0,0,209,1,1,MTN,0
CUST101160,Female,26,Delta,Peri-urban,Business Owner,No formal,Widowed,2,35667.0,73088.0,75035.0,76110.0,3,1,1,1,0,0,0,228,0,1,MTN,1
CUST101161,Male,49,Imo,Rural,Farmer,Primary,Married,1,37050.0,60719.0,12711.0,4509.0,9,2,1,0,1,1,0,347,1,0,GLO,1
CUST101162,Male,28,Delta,Urban,Unemployed,Secondary,Single,3,204736.0,6106.0,16697.0,14110.0,8,1,1,1,0,1,0,121,1,1,MTN,0
CUST101163,Female,25,Katsina,Urban,Trader,No formal,Single,3,101089.0,4425.0,13623.0,14343.0,10,1,1,1,0,0,0,123,1,0,Airtel,0
CUST101164,Male,50,Rivers,Urban,Business Owner,Postgraduate,Married,3,73384.0,91890.0,15758.0,10008.0,10,1,1,0,0,0,0,352,1,0,9mobile,1
CUST101165,Female,40,Kaduna,Urban,Business Owner,Postgraduate,Married,1,68112.0,27845.0,9000.0,6389.0,12,3,1,0,0,0,0,134,1,0,Airtel,1
CUST101166,Female,42,Bayelsa,Urban,Business Owner,No formal,Widowed,4,156703.0,30016.0,35980.0,33420.0,7,1,1,0,1,1,0,187,1,1,Other,0
CUST101167,Male,25,Bayelsa,Urban,Student,Secondary,Single,4,27101.0,94126.0,42587.0,15378.0,2,2,1,1,0,1,0,132,1,1,MTN,0
CUST101168,Male,62,Enugu,Peri-urban,Self-employed,Postgraduate,Widowed,2,73345.0,48568.0,51967.0,33626.0,7,1,1,0,0,0,1,90,1,1,MTN,0
CUST101169,Male,39,Benue,Rural,Self-employed,Postgraduate,Married,1,77397.0,9886.0,12524.0,7090.0,11,1,1,0,0,0,0,101,1,0,Airtel,0
CUST101170,Female,21,Lagos,Urban,Student,Secondary,Single,3,22809.0,11850.0,43397.0,13683.0,9,2,1,0,1,1,0,160,1,1,GLO,0
CUST101171,Female,57,FCT Abuja,Urban,Self-employed,Secondary,Married,1,58081.0,320.0,30456.0,14508.0,5,3,1,1,0,0,0,356,0,1,Airtel,0
CUST101172,Female,20,Lagos,Urban,Student,No formal,Widowed,1,548050.0,62009.0,95043.0,62376.0,10,2,1,1,0,0,1,124,1,0,9mobile,0
CUST101173,Male,46,Delta,Peri-urban,Business Owner,Tertiary,Widowed,2,33016.0,33239.0,16590.0,7925.0,4,2,1,0,0,0,1,292,1,1,GLO,1
CUST101174,Female,58,Kaduna,Peri-urban,Salaried,Primary,Widowed,2,78408.0,149751.0,146034.0,122984.0,12,1,1,0,0,0,0,142,1,1,MTN,0
CUST101175,Male,46,Kaduna,Urban,Farmer,Tertiary,Single,2,10795.0,62590.0,40458.0,28474.0,6,1,1,1,1,0,0,272,1,1,MTN,0
CUST101176,Female,51,Enugu,Urban,Business Owner,Tertiary,Married,1,61773.0,5443.0,44920.0,15072.0,5,1,0,0,1,0,0,36,1,1,GLO,0
CUST101177,Male,51,Katsina,Urban,Farmer,Postgraduate,Married,1,26617.0,8810.0,781.0,428.0,11,1,1,0,0,1,0,258,1,0,GLO,1
CUST101178,Female,45,Rivers,Urban,Unemployed,Secondary,Widowed,1,51002.0,34830.0,20639.0,6553.0,6,1,1,1,0,0,0,153,1,1,GLO,0
CUST101179,Male,30,Imo,Urban,Business Owner,Postgraduate,Widowed,5,102724.0,129430.0,22545.0,14030.0,6,1,1,0,0,0,0,103,1,0,MTN,0
CUST101180,Female,32,Ogun,Peri-urban,Trader,Primary,Widowed,3,25414.0,14201.0,1243.0,663.0,9,2,1,0,0,0,0,120,1,1,MTN,0
CUST101181,Male,40,Kano,Rural,Self-employed,No formal,Widowed,2,86958.0,87315.0,11225.0,10320.0,10,1,1,1,0,1,0,300,1,0,MTN,0
CUST101182,Female,61,Enugu,Urban,Trader,Primary,Divorced,2,34699.0,18718.0,93465.0,53898.0,8,3,1,0,0,1,0,133,1,0,MTN,0
CUST101183,Female,43,Benue,Peri-urban,Salaried,Postgraduate,Divorced,1,21043.0,15728.0,16660.0,10623.0,9,1,1,0,0,1,0,98,0,1,MTN,0
CUST101184,Male,21,Kaduna,Rural,Farmer,Postgraduate,Divorced,0,169513.0,115831.0,6200.0,5907.0,6,2,0,0,0,0,0,215,1,1,Airtel,0
CUST101185,Female,43,Bayelsa,Urban,Business Owner,Postgraduate,Widowed,4,29466.0,2420.0,21606.0,15833.0,12,1,1,1,0,1,0,242,1,1,Airtel,0
CUST101186,Female,57,FCT Abuja,Urban,Salaried,Postgraduate,Widowed,1,47801.0,54050.0,1030.0,825.0,11,2,1,0,0,0,0,230,1,0,Airtel,0
CUST101187,Male,26,Imo,Rural,Salaried,Tertiary,Married,2,41881.0,2206.0,21769.0,23014.0,6,1,1,0,0,0,0,225,1,1,GLO,0
CUST101188,Male,22,Anambra,Urban,Self-employed,No formal,Single,3,85088.0,80663.0,27062.0,13158.0,11,1,1,0,0,0,0,12,1,0,MTN,0
CUST101189,Female,49,Kaduna,Rural,Salaried,Tertiary,Married,1,72065.0,88423.0,13281.0,15808.0,12,1,1,0,0,0,0,312,1,1,Airtel,0
CUST101190,Male,37,Katsina,Rural,Business Owner,Postgraduate,Divorced,1,60327.0,111913.0,43137.0,47886.0,13,2,1,1,0,0,0,234,1,1,GLO,0
CUST101191,Female,67,Benue,Peri-urban,Business Owner,Secondary,Married,0,36989.0,10295.0,4376.0,2441.0,3,2,0,1,0,0,0,328,0,1,9mobile,0
CUST101192,Male,28,Katsina,Peri-urban,Farmer,Tertiary,Widowed,2,55132.0,6648.0,63157.0,69703.0,13,1,1,1,0,0,1,82,1,1,Other,0
CUST101193,Female,32,Kaduna,Peri-urban,Business Owner,Postgraduate,Divorced,1,91191.0,35012.0,93331.0,91330.0,4,1,1,0,0,1,0,242,0,1,9mobile,0
CUST101194,Male,49,Benue,Peri-urban,Trader,Postgraduate,Divorced,2,77836.0,15847.0,37.0,42.0,5,2,0,0,0,0,0,223,1,1,9mobile,0
CUST101195,Female,45,Katsina,Urban,Farmer,No formal,Single,4,192114.0,46608.0,55492.0,51165.0,1,3,0,1,0,0,0,340,1,1,Other,1
CUST101196,Female,39,Benue,Urban,Self-employed,Primary,Single,3,139102.0,36051.0,21163.0,19195.0,8,1,1,0,0,1,0,223,1,1,GLO,0
CUST101197,Female,58,Enugu,Urban,Farmer,Tertiary,Divorced,1,189486.0,7824.0,18564.0,5627.0,6,2,1,0,0,0,0,184,1,1,Other,1
CUST101198,Female,34,Kaduna,Peri-urban,Student,Tertiary,Divorced,3,236645.0,67214.0,8181.0,5949.0,3,1,0,0,0,0,0,173,1,1,GLO,1
CUST101199,Male,43,Kaduna,Urban,Trader,Tertiary,Married,1,82837.0,81427.0,17790.0,8544.0,14,3,1,1,0,0,0,267,1,1,9mobile,0
CUST101200,Female,61,Benue,Urban,Student,Postgraduate,Divorced,0,150921.0,164900.0,90129.0,53327.0,9,2,1,1,0,0,0,96,1,1,Other,0
CUST101201,Male,24,Rivers,Urban,Student,No formal,Widowed,3,94691.0,25171.0,7102.0,8387.0,8,1,0,0,0,0,0,320,1,0,9mobile,0
CUST101202,Male,59,Kano,Peri-urban,Unemployed,Postgraduate,Married,2,231038.0,20604.0,5918.0,2231.0,8,1,1,1,0,1,0,304,1,0,Other,1
CUST101203,Male,43,FCT Abuja,Rural,Business Owner,Postgraduate,Widowed,4,14427.0,10676.0,8308.0,7895.0,7,2,1,1,0,0,0,126,1,1,Other,0
CUST101204,Male,42,Katsina,Rural,Self-employed,Secondary,Widowed,1,52693.0,9975.0,24078.0,10971.0,4,2,1,0,0,1,0,214,0,1,MTN,0
CUST101205,Female,27,Rivers,Urban,Salaried,No formal,Widowed,3,101247.0,19361.0,79907.0,24504.0,8,2,1,0,0,0,0,27,1,1,Airtel,0
CUST101206,Female,62,Delta,Rural,Student,Tertiary,Divorced,2,116916.0,200363.0,25591.0,19226.0,7,1,1,0,0,1,0,49,1,1,Airtel,0
CUST101207,Male,36,Delta,Peri-urban,Farmer,Primary,Single,0,68898.0,4840.0,8371.0,3726.0,6,2,1,1,0,0,0,267,1,1,9mobile,0
CUST101208,Male,28,Ogun,Urban,Salaried,Tertiary,Single,1,15678.0,15012.0,17419.0,20361.0,5,3,1,0,0,0,1,82,1,0,9mobile,0
CUST101209,Female,30,Ogun,Urban,Farmer,Postgraduate,Widowed,2,59662.0,4495.0,14849.0,7177.0,10,4,0,0,0,0,0,243,1,1,9mobile,0
CUST101210,Male,25,Oyo,Urban,Farmer,No formal,Divorced,4,145923.0,15985.0,1431.0,677.0,7,1,1,1,0,0,0,224,1,1,MTN,0
CUST101211,Male,57,Imo,Rural,Salaried,No formal,Married,0,52689.0,4848.0,21440.0,7053.0,6,1,0,0,0,0,0,17,1,1,MTN,0
CUST101212,Male,21,Enugu,Urban,Salaried,No formal,Widowed,0,76077.0,35495.0,4040.0,2411.0,5,1,1,0,0,0,0,225,1,1,9mobile,0
CUST101213,Female,64,Enugu,Urban,Business Owner,Secondary,Married,2,392835.0,28844.0,55401.0,17823.0,6,1,1,1,0,0,0,362,1,1,MTN,0
CUST101214,Female,48,Lagos,Peri-urban,Farmer,Tertiary,Married,3,59164.0,9561.0,23886.0,17891.0,11,2,1,0,0,0,0,110,1,0,Other,0
CUST101215,Male,45,Benue,Urban,Self-employed,Secondary,Divorced,2,60755.0,9607.0,55854.0,42173.0,11,1,1,0,0,0,0,323,1,0,Other,0
CUST101216,Male,28,FCT Abuja,Urban,Business Owner,Primary,Divorced,1,83367.0,49190.0,93737.0,32613.0,7,1,1,0,0,1,0,75,1,1,Other,1
CUST101217,Female,60,Bayelsa,Peri-urban,Trader,Postgraduate,Single,3,86685.0,24479.0,86040.0,44401.0,7,3,1,1,0,1,0,22,1,0,Airtel,0
CUST101218,Female,18,Kaduna,Urban,Unemployed,Secondary,Single,1,79016.0,2892.0,3175.0,3330.0,9,1,0,0,0,0,0,155,1,1,Other,0
CUST101219,Male,66,Katsina,Peri-urban,Trader,Secondary,Divorced,1,99721.0,126407.0,86913.0,62255.0,9,3,1,0,0,1,0,202,1,1,Airtel,0
CUST101220,Female,64,FCT Abuja,Urban,Self-employed,Postgraduate,Widowed,5,23985.0,25956.0,47652.0,32935.0,7,1,1,0,0,0,0,219,1,1,Other,0
CUST101221,Male,69,Oyo,Peri-urban,Business Owner,No formal,Single,1,62766.0,44708.0,45106.0,41899.0,5,1,1,0,0,1,0,39,1,1,9mobile,0
CUST101222,Male,55,Delta,Peri-urban,Unemployed,Postgraduate,Married,1,23172.0,108321.0,2834.0,2674.0,10,1,1,0,1,0,0,97,1,1,Airtel,0
CUST101223,Female,41,Delta,Urban,Business Owner,Tertiary,Widowed,1,73616.0,25722.0,5936.0,5852.0,5,3,1,0,1,0,0,303,1,1,MTN,0
CUST101224,Male,64,Lagos,Urban,Salaried,Postgraduate,Married,2,120616.0,85924.0,110863.0,116122.0,6,3,0,0,0,1,0,161,1,1,Airtel,0
CUST101225,Female,48,Rivers,Peri-urban,Unemployed,No formal,Divorced,2,61785.0,123110.0,7200.0,3665.0,7,2,1,0,0,1,1,212,1,0,GLO,0
CUST101226,Male,58,FCT Abuja,Peri-urban,Farmer,Postgraduate,Married,2,29855.0,9562.0,5556.0,1999.0,4,1,1,1,0,1,0,91,1,1,Airtel,0
CUST101227,Male,63,Rivers,Peri-urban,Trader,Secondary,Widowed,1,47497.0,111510.0,13499.0,8670.0,11,1,1,1,1,0,0,189,1,0,Other,1
CUST101228,Female,67,Ogun,Rural,Unemployed,Primary,Divorced,1,354038.0,6382.0,73378.0,78484.0,3,1,1,0,0,0,0,161,1,0,Other,1
CUST101229,Male,43,Delta,Urban,Farmer,Secondary,Widowed,3,258068.0,16088.0,19399.0,7182.0,7,4,0,0,1,0,0,56,1,1,Other,0
CUST101230,Female,66,Katsina,Urban,Business Owner,Primary,Married,1,42970.0,82568.0,75992.0,62189.0,6,4,1,0,0,1,0,232,1,1,MTN,0
CUST101231,Male,67,Oyo,Rural,Self-employed,Postgraduate,Widowed,0,42778.0,115473.0,12209.0,11366.0,10,2,1,1,0,0,0,28,1,1,9mobile,0
CUST101232,Male,22,Kaduna,Urban,Unemployed,Tertiary,Divorced,1,63472.0,57623.0,7706.0,5651.0,12,1,1,1,1,1,0,345,1,0,Airtel,0
CUST101233,Male,37,Bayelsa,Urban,Farmer,Postgraduate,Married,4,213622.0,5537.0,20508.0,10862.0,14,1,0,1,1,1,0,204,1,0,MTN,0
CUST101234,Female,69,Delta,Urban,Business Owner,No formal,Married,1,14478.0,37011.0,28673.0,17023.0,6,1,1,0,0,0,0,123,1,1,GLO,0
CUST101235,Male,58,Katsina,Urban,Business Owner,Postgraduate,Single,1,42472.0,42506.0,14903.0,5432.0,5,1,0,0,0,1,1,353,1,1,Airtel,1
CUST101236,Female,28,Bayelsa,Urban,Business Owner,Primary,Single,0,101360.0,16555.0,12741.0,7177.0,3,1,1,0,0,0,0,7,1,0,Other,0
CUST101237,Male,50,Bayelsa,Rural,Self-employed,Secondary,Widowed,3,91358.0,237198.0,7379.0,2508.0,10,1,1,0,0,0,0,348,1,0,MTN,0
CUST101238,Female,67,Imo,Urban,Salaried,Tertiary,Single,3,47637.0,20446.0,9648.0,9201.0,10,1,1,0,0,1,0,106,1,1,MTN,0
CUST101239,Male,55,Kano,Urban,Self-employed,Postgraduate,Single,2,55781.0,11802.0,33545.0,37174.0,8,1,1,0,0,0,0,359,1,1,Airtel,0
CUST101240,Female,44,Enugu,Rural,Self-employed,Postgraduate,Single,0,94289.0,5834.0,13855.0,12056.0,4,2,1,1,0,0,0,91,1,0,MTN,0
CUST101241,Female,51,Oyo,Rural,Trader,Secondary,Single,0,48383.0,23781.0,2494.0,2222.0,6,1,1,1,0,0,0,157,0,1,MTN,0
CUST101242,Female,32,FCT Abuja,Urban,Business Owner,Tertiary,Divorced,2,26880.0,58983.0,4460.0,3233.0,5,1,1,0,0,0,0,342,1,1,MTN,0
CUST101243,Female,49,Katsina,Urban,Farmer,Postgraduate,Divorced,2,59242.0,13160.0,13975.0,6155.0,13,2,1,1,0,0,0,348,1,1,Airtel,1
CUST101244,Female,38,Delta,Peri-urban,Unemployed,Postgraduate,Single,0,83006.0,73385.0,77510.0,23792.0,7,4,0,1,0,0,0,83,1,1,Other,0
CUST101245,Female,63,Delta,Peri-urban,Trader,Primary,Widowed,3,10345.0,7274.0,14294.0,8713.0,2,1,1,0,0,0,0,336,1,1,MTN,0
CUST101246,Male,22,Delta,Peri-urban,Business Owner,Primary,Divorced,2,99633.0,29033.0,1877.0,1833.0,10,2,1,1,0,1,0,38,0,1,MTN,0
CUST101247,Male,23,Anambra,Rural,Student,No formal,Single,1,168217.0,60596.0,16238.0,18907.0,3,1,1,0,0,0,1,32,1,1,9mobile,0
CUST101248,Female,55,Enugu,Peri-urban,Self-employed,Secondary,Divorced,2,50753.0,7269.0,33153.0,22808.0,3,1,1,0,0,0,0,333,1,1,GLO,0
CUST101249,Female,39,Enugu,Urban,Student,Tertiary,Married,2,51588.0,45546.0,27012.0,16987.0,8,1,1,1,1,0,0,286,1,0,9mobile,1
